TradingDate,open,high,low,close,exclose,volume
2019-05-13 12:43:30,1.29,1.32,1.29,1.3,1.3,5565
2019-05-13 12:44:00,1.32,1.32,1.285,1.315,1.315,5580
2019-05-13 12:44:30,1.31,1.31,1.27,1.285,1.285,5581
2019-05-13 12:45:00,1.29,1.31,1.29,1.31,1.31,5581
2019-05-13 12:45:30,1.305,1.31,1.28,1.29,1.29,5581
2019-05-13 12:46:00,1.285,1.32,1.285,1.32,1.32,5581
2019-05-13 12:46:30,1.335,1.345,1.335,1.34,1.34,5581
2019-05-13 12:47:00,1.34,1.36,1.33,1.36,1.36,5581
2019-05-13 12:47:30,1.37,1.37,1.36,1.37,1.37,5585
2019-05-13 12:48:00,1.375,1.39,1.375,1.39,1.39,5591
2019-05-13 12:48:30,1.39,1.41,1.38,1.39,1.39,5593
2019-05-13 12:49:00,1.38,1.38,1.36,1.36,1.36,5605
2019-05-13 12:49:30,1.365,1.38,1.365,1.38,1.38,5605
2019-05-13 12:50:00,1.38,1.38,1.355,1.37,1.37,5630
2019-05-13 12:50:30,1.345,1.345,1.33,1.33,1.33,5633
2019-05-13 12:51:00,1.335,1.335,1.295,1.295,1.295,5633
2019-05-13 12:51:30,1.295,1.325,1.295,1.325,1.325,5638
2019-05-13 12:52:00,1.315,1.335,1.315,1.33,1.33,5638
2019-05-13 12:52:30,1.31,1.31,1.26,1.26,1.26,5638
2019-05-13 12:53:00,1.24,1.265,1.24,1.26,1.26,5664
2019-05-13 12:53:30,1.27,1.27,1.27,1.27,1.27,5681
2019-05-13 12:54:00,1.26,1.28,1.26,1.28,1.28,5686
2019-05-13 12:54:30,1.28,1.28,1.25,1.25,1.25,5686
2019-05-13 12:55:00,1.23,1.23,1.19,1.205,1.205,5686
2019-05-13 12:55:30,1.2,1.2,1.175,1.19,1.19,5731
2019-05-13 12:56:00,1.185,1.2,1.175,1.175,1.175,5741
2019-05-13 12:56:30,1.175,1.21,1.175,1.18,1.18,5780
2019-05-13 12:57:00,1.175,1.2,1.175,1.195,1.195,5780
2019-05-13 12:57:30,1.195,1.195,1.18,1.18,1.18,5780
2019-05-13 12:58:00,1.18,1.18,1.155,1.18,1.18,5787
2019-05-13 12:58:30,1.165,1.165,1.165,1.165,1.165,5787
2019-05-13 12:59:00,1.185,1.185,1.155,1.155,1.155,5787
2019-05-13 12:59:30,1.165,1.165,1.14,1.14,1.14,5790
2019-05-13 13:00:00,1.14,1.18,1.135,1.18,1.18,5915
2019-05-13 13:00:30,1.17,1.17,1.145,1.145,1.145,5924
2019-05-13 13:01:00,1.155,1.155,1.135,1.135,1.135,5925
2019-05-13 13:01:30,1.135,1.135,1.105,1.11,1.11,5927
2019-05-13 13:02:00,1.105,1.12,1.105,1.11,1.11,5937
2019-05-13 13:02:30,1.11,1.115,1.105,1.115,1.115,5942
2019-05-13 13:03:00,1.125,1.155,1.125,1.155,1.155,5942
2019-05-13 13:03:30,1.155,1.155,1.155,1.155,1.155,5944
2019-05-13 13:04:00,1.155,1.18,1.155,1.18,1.18,5954
2019-05-13 13:04:30,1.165,1.165,1.14,1.14,1.14,5958
2019-05-13 13:05:00,1.16,1.165,1.15,1.15,1.15,5965
2019-05-13 13:05:30,1.15,1.15,1.14,1.145,1.145,5967
2019-05-13 13:06:00,1.16,1.18,1.155,1.18,1.18,5968
2019-05-13 13:06:30,1.17,1.2,1.17,1.2,1.2,5973
2019-05-13 13:07:00,1.205,1.205,1.17,1.17,1.17,6024
2019-05-13 13:07:30,1.155,1.155,1.13,1.13,1.13,6197
2019-05-13 13:08:00,1.125,1.125,1.115,1.115,1.115,6212
2019-05-13 13:08:30,1.13,1.13,1.13,1.13,1.13,6266
2019-05-13 13:09:00,1.13,1.13,1.13,1.13,1.13,6266
2019-05-13 13:09:30,1.11,1.13,1.11,1.13,1.13,6267
2019-05-13 13:10:00,1.135,1.145,1.13,1.145,1.145,6309
2019-05-13 13:10:30,1.135,1.135,1.12,1.12,1.12,6309
2019-05-13 13:11:00,1.115,1.12,1.105,1.105,1.105,6338
2019-05-13 13:11:30,1.105,1.14,1.1,1.14,1.14,6339
2019-05-13 13:12:00,1.15,1.15,1.135,1.14,1.14,6363
2019-05-13 13:12:30,1.14,1.17,1.14,1.165,1.165,6368
2019-05-13 13:13:00,1.185,1.19,1.185,1.19,1.19,6374
2019-05-13 13:13:30,1.19,1.19,1.19,1.19,1.19,6420
2019-05-13 13:14:00,1.195,1.205,1.195,1.205,1.205,6420
2019-05-13 13:14:30,1.2,1.2,1.19,1.19,1.19,6420
2019-05-13 13:15:00,1.19,1.24,1.19,1.24,1.24,6420
2019-05-13 13:15:30,1.23,1.23,1.21,1.21,1.21,6422
2019-05-13 13:16:00,1.215,1.225,1.205,1.21,1.21,6422
2019-05-13 13:16:30,1.21,1.215,1.17,1.17,1.17,6427
2019-05-13 13:17:00,1.17,1.255,1.17,1.255,1.255,6427
2019-05-13 13:17:30,1.255,1.255,1.255,1.255,1.255,6427
2019-05-13 13:18:00,1.24,1.24,1.24,1.24,1.24,6428
2019-05-13 13:19:00,1.175,1.175,1.175,1.175,1.175,6443
2019-05-13 13:19:30,1.14,1.15,1.14,1.15,1.15,6444
2019-05-13 13:20:00,1.15,1.16,1.13,1.13,1.13,6444
2019-05-13 13:20:30,1.15,1.18,1.15,1.16,1.16,6445
2019-05-13 13:21:00,1.165,1.165,1.155,1.155,1.155,6457
2019-05-13 13:21:30,1.155,1.155,1.145,1.15,1.15,6462
2019-05-13 13:22:00,1.15,1.18,1.15,1.18,1.18,6464
2019-05-13 13:22:30,1.18,1.185,1.17,1.185,1.185,6464
2019-05-13 13:23:00,1.185,1.195,1.18,1.18,1.18,6464
2019-05-13 13:23:30,1.185,1.185,1.18,1.185,1.185,6485
2019-05-13 13:24:00,1.195,1.215,1.195,1.215,1.215,6485
2019-05-13 13:24:30,1.205,1.205,1.205,1.205,1.205,6514
2019-05-13 13:25:00,1.19,1.22,1.19,1.22,1.22,6514
2019-05-13 13:25:30,1.22,1.225,1.21,1.225,1.225,6520
2019-05-13 13:26:00,1.225,1.24,1.22,1.22,1.22,6530
2019-05-13 13:26:30,1.215,1.215,1.175,1.18,1.18,6530
2019-05-13 13:27:00,1.17,1.17,1.15,1.155,1.155,6530
2019-05-13 13:27:30,1.14,1.15,1.14,1.145,1.145,6530
2019-05-13 13:28:00,1.155,1.17,1.155,1.17,1.17,6530
2019-05-13 13:28:30,1.17,1.17,1.135,1.14,1.14,6532
2019-05-13 13:29:00,1.12,1.13,1.12,1.125,1.125,6532
2019-05-13 13:29:30,1.12,1.13,1.12,1.13,1.13,6538
2019-05-13 13:30:00,1.14,1.14,1.14,1.14,1.14,6538
2019-05-13 13:30:30,1.16,1.215,1.16,1.21,1.21,6538
2019-05-13 13:31:00,1.22,1.24,1.22,1.24,1.24,6553
2019-05-13 13:31:30,1.235,1.235,1.195,1.195,1.195,6555
2019-05-13 13:32:00,1.195,1.2,1.19,1.2,1.2,6558
2019-05-13 13:32:30,1.2,1.23,1.2,1.23,1.23,6558
2019-05-13 13:33:00,1.22,1.22,1.17,1.17,1.17,6573
2019-05-13 13:33:30,1.15,1.17,1.15,1.16,1.16,6573
2019-05-13 13:34:00,1.19,1.205,1.185,1.19,1.19,6573
2019-05-13 13:34:30,1.17,1.19,1.16,1.185,1.185,6573
2019-05-13 13:35:00,1.19,1.19,1.18,1.18,1.18,6573
2019-05-13 13:35:30,1.22,1.23,1.22,1.23,1.23,6573
2019-05-13 13:36:00,1.235,1.235,1.22,1.22,1.22,6573
2019-05-13 13:36:30,1.245,1.28,1.24,1.28,1.28,6573
2019-05-13 13:37:00,1.29,1.29,1.235,1.255,1.255,6582
2019-05-13 13:37:30,1.265,1.295,1.265,1.295,1.295,6651
2019-05-13 13:38:00,1.285,1.345,1.285,1.345,1.345,6652
2019-05-13 13:38:30,1.36,1.45,1.36,1.45,1.45,6669
2019-05-13 13:39:00,1.455,1.46,1.415,1.415,1.415,6692
2019-05-13 13:39:30,1.415,1.415,1.35,1.385,1.385,6720
2019-05-13 13:40:00,1.415,1.42,1.385,1.385,1.385,6740
2019-05-13 13:40:30,1.37,1.38,1.37,1.38,1.38,6807
2019-05-13 13:41:00,1.39,1.39,1.39,1.39,1.39,6809
2019-05-13 13:41:30,1.36,1.4,1.36,1.385,1.385,6812
2019-05-13 13:42:00,1.365,1.365,1.34,1.35,1.35,6812
2019-05-13 13:42:30,1.35,1.37,1.345,1.345,1.345,6822
2019-05-13 13:43:00,1.345,1.345,1.305,1.33,1.33,6822
2019-05-13 13:43:30,1.31,1.31,1.29,1.3,1.3,6856
2019-05-13 13:44:00,1.31,1.32,1.29,1.29,1.29,6881
2019-05-13 13:44:30,1.285,1.285,1.235,1.235,1.235,6883
2019-05-13 13:45:00,1.225,1.23,1.215,1.215,1.215,6884
2019-05-13 13:45:30,1.23,1.235,1.23,1.235,1.235,6962
2019-05-13 13:46:00,1.23,1.26,1.23,1.26,1.26,6962
2019-05-13 13:46:30,1.27,1.27,1.27,1.27,1.27,6962
2019-05-13 13:47:00,1.285,1.29,1.27,1.275,1.275,6967
2019-05-13 13:47:30,1.27,1.27,1.25,1.26,1.26,6974
2019-05-13 13:48:00,1.3,1.34,1.3,1.34,1.34,6975
2019-05-13 13:48:30,1.345,1.385,1.345,1.36,1.36,7054
2019-05-13 13:49:00,1.365,1.375,1.335,1.335,1.335,7071
2019-05-13 13:49:30,1.34,1.365,1.315,1.365,1.365,7074
2019-05-13 13:50:00,1.355,1.36,1.325,1.325,1.325,7075
2019-05-13 13:50:30,1.325,1.325,1.3,1.305,1.305,7076
2019-05-13 13:51:00,1.31,1.31,1.29,1.29,1.29,7076
2019-05-13 13:51:30,1.315,1.315,1.31,1.315,1.315,7077
2019-05-13 13:52:00,1.34,1.34,1.34,1.34,1.34,7082
2019-05-13 13:52:30,1.35,1.375,1.345,1.375,1.375,7082
2019-05-13 13:53:00,1.38,1.385,1.37,1.38,1.38,7088
2019-05-13 13:53:30,1.36,1.36,1.34,1.36,1.36,7088
2019-05-13 13:54:00,1.365,1.375,1.345,1.375,1.375,7088
2019-05-13 13:54:30,1.38,1.42,1.38,1.41,1.41,7088
2019-05-13 13:55:00,1.4,1.43,1.4,1.42,1.42,7088
2019-05-13 13:55:30,1.43,1.43,1.385,1.385,1.385,7089
2019-05-13 13:56:00,1.37,1.39,1.37,1.39,1.39,7095
2019-05-13 13:56:30,1.4,1.435,1.4,1.42,1.42,7097
2019-05-13 13:57:00,1.42,1.42,1.4,1.4,1.4,7102
2019-05-13 13:57:30,1.385,1.385,1.385,1.385,1.385,7137
2019-05-13 13:58:00,1.425,1.425,1.425,1.425,1.425,7137
2019-05-13 13:58:30,1.43,1.47,1.43,1.47,1.47,7137
2019-05-13 13:59:00,1.47,1.49,1.47,1.49,1.49,7163
2019-05-13 13:59:30,1.49,1.49,1.45,1.47,1.47,7165
2019-05-13 14:00:00,1.455,1.47,1.42,1.47,1.47,7165
2019-05-13 14:00:30,1.48,1.49,1.47,1.49,1.49,7166
2019-05-13 14:01:00,1.49,1.515,1.49,1.51,1.51,7197
2019-05-13 14:01:30,1.485,1.485,1.455,1.465,1.465,7212
2019-05-13 14:02:00,1.46,1.48,1.46,1.48,1.48,7223
2019-05-13 14:02:30,1.48,1.485,1.48,1.485,1.485,7228
2019-05-13 14:03:00,1.505,1.51,1.505,1.51,1.51,7228
2019-05-13 14:03:30,1.48,1.49,1.48,1.49,1.49,7239
2019-05-13 14:04:00,1.51,1.51,1.46,1.46,1.46,7239
2019-05-13 14:04:30,1.46,1.52,1.46,1.52,1.52,7249
2019-05-13 14:05:00,1.53,1.535,1.51,1.535,1.535,7249
2019-05-13 14:05:30,1.53,1.535,1.52,1.535,1.535,7250
2019-05-13 14:06:00,1.535,1.535,1.52,1.535,1.535,7252
2019-05-13 14:06:30,1.53,1.575,1.53,1.575,1.575,7252
2019-05-13 14:07:00,1.59,1.61,1.585,1.61,1.61,7256
2019-05-13 14:07:30,1.61,1.61,1.55,1.55,1.55,7271
2019-05-13 14:08:00,1.535,1.535,1.505,1.505,1.505,7306
2019-05-13 14:08:30,1.495,1.495,1.485,1.485,1.485,7326
2019-05-13 14:09:00,1.48,1.48,1.45,1.455,1.455,7343
2019-05-13 14:09:30,1.455,1.48,1.45,1.45,1.45,7343
2019-05-13 14:10:00,1.455,1.455,1.425,1.425,1.425,7343
2019-05-13 14:10:30,1.41,1.415,1.36,1.38,1.38,7355
2019-05-13 14:11:00,1.42,1.425,1.38,1.38,1.38,7598
2019-05-13 14:11:30,1.39,1.39,1.375,1.38,1.38,7613
2019-05-13 14:12:00,1.35,1.35,1.31,1.31,1.31,7615
2019-05-13 14:12:30,1.325,1.37,1.32,1.37,1.37,7615
2019-05-13 14:13:30,1.375,1.385,1.37,1.385,1.385,7639
2019-05-13 14:14:00,1.37,1.37,1.345,1.345,1.345,7639
2019-05-13 14:14:30,1.33,1.335,1.305,1.305,1.305,7639
2019-05-13 14:15:00,1.35,1.35,1.315,1.315,1.315,7639
2019-05-13 14:15:30,1.325,1.325,1.3,1.3,1.3,7639
2019-05-13 14:16:00,1.305,1.34,1.305,1.335,1.335,7669
2019-05-13 14:16:30,1.335,1.35,1.335,1.35,1.35,7670
2019-05-13 14:17:00,1.31,1.31,1.31,1.31,1.31,7691
2019-05-13 14:17:30,1.3,1.315,1.3,1.31,1.31,7691
2019-05-13 14:18:00,1.31,1.345,1.31,1.345,1.345,7691
2019-05-13 14:18:30,1.34,1.34,1.34,1.34,1.34,7694
2019-05-13 14:19:00,1.29,1.29,1.285,1.285,1.285,7701
2019-05-13 14:19:30,1.275,1.29,1.275,1.29,1.29,7709
2019-05-13 14:20:00,1.285,1.465,1.285,1.405,1.405,7709
2019-05-13 14:20:30,1.395,1.395,1.335,1.355,1.355,7723
2019-05-13 14:21:00,1.34,1.405,1.34,1.37,1.37,7723
2019-05-13 14:21:30,1.38,1.41,1.375,1.375,1.375,7725
2019-05-13 14:22:00,1.355,1.355,1.33,1.355,1.355,7769
2019-05-13 14:22:30,1.36,1.43,1.345,1.43,1.43,7769
2019-05-13 14:23:00,1.415,1.415,1.32,1.32,1.32,7840
2019-05-13 14:23:30,1.32,1.355,1.295,1.355,1.355,7840
2019-05-13 14:24:00,1.355,1.39,1.355,1.39,1.39,7850
2019-05-13 14:24:30,1.375,1.48,1.375,1.48,1.48,7850
2019-05-13 14:25:00,1.47,1.72,1.47,1.7,1.7,7859
2019-05-13 14:25:30,1.66,1.675,1.64,1.64,1.64,7904
2019-05-13 14:26:00,1.615,1.615,1.555,1.555,1.555,7907
2019-05-13 14:26:30,1.595,1.595,1.595,1.595,1.595,7911
2019-05-13 14:27:00,1.615,1.64,1.615,1.64,1.64,7934
2019-05-13 14:27:30,1.66,1.72,1.66,1.69,1.69,8136
2019-05-13 14:28:00,1.645,1.645,1.605,1.645,1.645,8151
2019-05-13 14:28:30,1.66,1.67,1.64,1.64,1.64,8153
2019-05-13 14:29:00,1.62,1.62,1.58,1.6,1.6,8173
2019-05-13 14:29:30,1.61,1.625,1.56,1.625,1.625,8173
2019-05-13 14:30:00,1.625,1.635,1.585,1.585,1.585,8175
2019-05-13 14:30:30,1.59,1.645,1.59,1.61,1.61,8176
2019-05-13 14:31:00,1.615,1.615,1.55,1.55,1.55,8176
2019-05-13 14:31:30,1.55,1.55,1.515,1.54,1.54,8182
2019-05-13 14:32:00,1.52,1.555,1.52,1.54,1.54,8183
2019-05-13 14:32:30,1.55,1.585,1.54,1.585,1.585,8187
2019-05-13 14:33:00,1.58,1.58,1.505,1.505,1.505,8187
2019-05-13 14:33:30,1.495,1.5,1.48,1.5,1.5,8197
2019-05-13 14:34:00,1.51,1.525,1.51,1.52,1.52,8205
2019-05-13 14:34:30,1.495,1.535,1.495,1.535,1.535,8205
2019-05-13 14:35:00,1.545,1.58,1.545,1.575,1.575,8205
2019-05-13 14:35:30,1.57,1.57,1.505,1.505,1.505,8205
2019-05-13 14:36:00,1.49,1.49,1.445,1.475,1.475,8207
2019-05-13 14:36:30,1.49,1.52,1.49,1.52,1.52,8211
2019-05-13 14:37:00,1.5,1.525,1.49,1.525,1.525,8231
2019-05-13 14:37:30,1.55,1.55,1.515,1.52,1.52,8231
2019-05-13 14:38:00,1.52,1.555,1.52,1.555,1.555,8292
2019-05-13 14:38:30,1.55,1.555,1.545,1.555,1.555,8292
2019-05-13 14:39:00,1.55,1.61,1.55,1.595,1.595,8293
2019-05-13 14:39:30,1.57,1.57,1.515,1.515,1.515,8309
2019-05-13 14:40:00,1.505,1.505,1.485,1.485,1.485,8309
2019-05-13 14:40:30,1.49,1.605,1.49,1.605,1.605,8309
2019-05-13 14:41:00,1.585,1.62,1.57,1.57,1.57,8311
2019-05-13 14:41:30,1.555,1.555,1.515,1.54,1.54,8311
2019-05-13 14:42:00,1.56,1.57,1.52,1.52,1.52,8311
2019-05-13 14:42:30,1.51,1.52,1.5,1.5,1.5,8312
2019-05-13 14:43:00,1.455,1.47,1.395,1.395,1.395,8312
2019-05-13 14:43:30,1.38,1.38,1.35,1.355,1.355,8313
2019-05-13 14:44:00,1.34,1.37,1.34,1.37,1.37,8338
2019-05-13 14:44:30,1.4,1.41,1.4,1.41,1.41,8352
2019-05-13 14:45:00,1.435,1.49,1.435,1.485,1.485,8357
2019-05-13 14:45:30,1.485,1.485,1.44,1.46,1.46,8367
2019-05-13 14:46:00,1.455,1.525,1.455,1.525,1.525,8368
2019-05-13 14:46:30,1.53,1.54,1.51,1.54,1.54,8371
2019-05-13 14:47:00,1.55,1.6,1.55,1.59,1.59,8371
2019-05-13 14:47:30,1.58,1.6,1.57,1.6,1.6,8385
2019-05-13 14:48:00,1.6,1.62,1.6,1.62,1.62,8385
2019-05-13 14:48:30,1.58,1.625,1.58,1.61,1.61,8385
2019-05-13 14:49:00,1.61,1.62,1.58,1.61,1.61,8388
2019-05-13 14:49:30,1.6,1.66,1.58,1.66,1.66,8394
2019-05-13 14:50:00,1.65,1.705,1.65,1.69,1.69,8418
2019-05-13 14:50:30,1.69,1.715,1.68,1.685,1.685,8418
2019-05-13 14:51:00,1.71,1.71,1.67,1.67,1.67,8420
2019-05-13 14:51:30,1.67,1.725,1.645,1.725,1.725,8430
2019-05-13 14:52:00,1.725,1.725,1.705,1.72,1.72,8471
2019-05-13 14:52:30,1.725,1.725,1.71,1.72,1.72,8471
2019-05-13 14:53:00,1.69,1.805,1.69,1.805,1.805,8471
2019-05-13 14:53:30,1.79,1.815,1.78,1.78,1.78,8522
2019-05-13 14:54:00,1.78,1.78,1.74,1.74,1.74,8532
2019-05-13 14:54:30,1.73,1.745,1.725,1.735,1.735,8544
2019-05-13 14:55:00,1.74,1.775,1.74,1.775,1.775,8545
2019-05-13 14:55:30,1.775,1.815,1.775,1.8,1.8,8546
2019-05-13 14:56:00,1.81,1.82,1.76,1.77,1.77,8556
2019-05-13 14:56:30,1.775,1.81,1.775,1.81,1.81,8558
2019-05-13 14:57:00,1.81,1.81,1.785,1.805,1.805,8569
2019-05-13 14:57:30,1.82,1.83,1.81,1.82,1.82,8581
2019-05-13 14:58:00,1.815,1.83,1.815,1.825,1.825,8585
2019-05-13 14:58:30,1.82,1.82,1.78,1.78,1.78,8586
2019-05-13 14:59:00,1.76,1.76,1.715,1.735,1.735,8597
2019-05-13 14:59:30,1.72,1.72,1.675,1.715,1.715,8599
2019-05-13 15:00:00,1.72,1.775,1.7,1.77,1.77,8599
2019-05-13 15:00:30,1.785,1.82,1.785,1.79,1.79,8609
2019-05-13 15:01:00,1.77,1.78,1.76,1.77,1.77,8609
2019-05-13 15:01:30,1.78,1.78,1.76,1.77,1.77,8640
2019-05-13 15:02:00,1.76,1.76,1.675,1.675,1.675,8646
2019-05-13 15:02:30,1.675,1.675,1.645,1.645,1.645,8647
2019-05-13 15:03:00,1.62,1.62,1.58,1.58,1.58,8656
2019-05-13 15:03:30,1.575,1.575,1.545,1.545,1.545,8670
2019-05-13 15:04:00,1.555,1.555,1.535,1.545,1.545,8676
2019-05-13 15:04:30,1.55,1.56,1.54,1.55,1.55,8678
2019-05-13 15:05:00,1.555,1.575,1.55,1.55,1.55,8679
2019-05-13 15:05:30,1.54,1.565,1.52,1.565,1.565,8685
2019-05-13 15:06:00,1.57,1.61,1.57,1.61,1.61,8686
2019-05-13 15:06:30,1.62,1.64,1.605,1.64,1.64,8687
2019-05-13 15:07:00,1.645,1.66,1.625,1.64,1.64,8699
2019-05-13 15:07:30,1.64,1.67,1.64,1.66,1.66,8732
2019-05-13 15:08:00,1.67,1.74,1.67,1.715,1.715,8735
2019-05-13 15:08:30,1.71,1.71,1.68,1.68,1.68,8746
2019-05-13 15:09:00,1.67,1.67,1.59,1.59,1.59,8756
2019-05-13 15:09:30,1.585,1.585,1.56,1.56,1.56,8757
2019-05-13 15:10:00,1.59,1.625,1.59,1.625,1.625,8759
2019-05-13 15:10:30,1.595,1.62,1.59,1.61,1.61,8774
2019-05-13 15:11:00,1.61,1.63,1.585,1.63,1.63,8774
2019-05-13 15:11:30,1.635,1.635,1.56,1.56,1.56,8774
2019-05-13 15:12:00,1.56,1.56,1.53,1.535,1.535,8799
2019-05-13 15:12:30,1.555,1.57,1.55,1.57,1.57,8800
2019-05-13 15:13:00,1.555,1.555,1.52,1.52,1.52,8812
2019-05-13 15:13:30,1.495,1.505,1.485,1.505,1.505,8812
2019-05-13 15:14:00,1.48,1.51,1.48,1.48,1.48,8819
2019-05-13 15:14:30,1.445,1.47,1.445,1.45,1.45,8819
2019-05-13 15:15:00,1.455,1.48,1.43,1.48,1.48,8824
2019-05-13 15:15:30,1.46,1.5,1.45,1.5,1.5,8824
2019-05-13 15:16:00,1.525,1.525,1.485,1.485,1.485,8845
2019-05-13 15:16:30,1.48,1.48,1.435,1.44,1.44,8845
2019-05-13 15:17:00,1.46,1.48,1.46,1.475,1.475,8848
2019-05-13 15:17:30,1.48,1.48,1.42,1.42,1.42,8848
2019-05-13 15:18:00,1.39,1.41,1.39,1.41,1.41,8851
2019-05-13 15:18:30,1.41,1.41,1.39,1.4,1.4,8854
2019-05-13 15:19:00,1.385,1.385,1.35,1.35,1.35,8859
2019-05-13 15:19:30,1.345,1.37,1.34,1.37,1.37,8859
2019-05-13 15:20:00,1.34,1.34,1.33,1.33,1.33,8862
2019-05-13 15:20:30,1.34,1.35,1.32,1.35,1.35,8862
2019-05-13 15:21:00,1.35,1.37,1.35,1.365,1.365,8882
2019-05-13 15:21:30,1.36,1.36,1.325,1.325,1.325,8882
2019-05-13 15:22:00,1.33,1.34,1.31,1.31,1.31,8892
2019-05-13 15:22:30,1.31,1.325,1.31,1.32,1.32,8895
2019-05-13 15:23:00,1.315,1.33,1.315,1.315,1.315,8906
2019-05-13 15:23:30,1.315,1.33,1.305,1.305,1.305,8917
2019-05-13 15:24:00,1.285,1.285,1.27,1.28,1.28,8926
2019-05-13 15:24:30,1.28,1.28,1.235,1.235,1.235,8926
2019-05-13 15:25:00,1.235,1.26,1.235,1.26,1.26,8949
2019-05-13 15:25:30,1.26,1.27,1.24,1.24,1.24,8949
2019-05-13 15:26:00,1.23,1.24,1.21,1.22,1.22,8956
2019-05-13 15:26:30,1.21,1.225,1.21,1.225,1.225,8956
2019-05-13 15:27:00,1.26,1.26,1.21,1.21,1.21,8976
2019-05-13 15:27:30,1.22,1.24,1.215,1.24,1.24,8976
2019-05-13 15:28:00,1.255,1.3,1.255,1.295,1.295,9028
2019-05-13 15:28:30,1.3,1.335,1.3,1.305,1.305,9028
2019-05-13 15:29:00,1.305,1.31,1.255,1.255,1.255,9029
2019-05-13 15:29:30,1.26,1.27,1.22,1.23,1.23,9031
2019-05-13 15:30:00,1.225,1.225,1.18,1.18,1.18,9037
2019-05-13 15:30:30,1.19,1.225,1.185,1.185,1.185,9038
2019-05-13 15:31:00,1.19,1.2,1.185,1.185,1.185,9049
2019-05-13 15:31:30,1.195,1.195,1.14,1.14,1.14,9054
2019-05-13 15:32:00,1.12,1.125,1.105,1.125,1.125,9060
2019-05-13 15:32:30,1.135,1.145,1.125,1.14,1.14,9081
2019-05-13 15:33:00,1.14,1.14,1.08,1.08,1.08,9088
2019-05-13 15:33:30,1.105,1.12,1.1,1.12,1.12,9173
2019-05-13 15:34:00,1.125,1.16,1.125,1.16,1.16,9174
2019-05-13 15:34:30,1.17,1.18,1.16,1.16,1.16,9174
2019-05-13 15:35:00,1.16,1.175,1.145,1.145,1.145,9174
2019-05-13 15:35:30,1.14,1.14,1.11,1.11,1.11,9175
2019-05-13 15:36:00,1.12,1.15,1.12,1.145,1.145,9186
2019-05-13 15:36:30,1.125,1.125,1.105,1.105,1.105,9207
2019-05-13 15:37:00,1.09,1.125,1.07,1.09,1.09,9210
2019-05-13 15:37:30,1.07,1.09,1.07,1.09,1.09,9225
2019-05-13 15:38:00,1.09,1.09,1.055,1.09,1.09,9225
2019-05-13 15:38:30,1.1,1.12,1.06,1.06,1.06,9236
2019-05-13 15:39:00,1.085,1.11,1.085,1.11,1.11,9237
2019-05-13 15:39:30,1.12,1.14,1.075,1.14,1.14,9238
2019-05-13 15:40:00,1.155,1.175,1.155,1.175,1.175,9280
2019-05-13 15:40:30,1.155,1.155,1.11,1.115,1.115,9290
2019-05-13 15:41:00,1.155,1.155,1.14,1.14,1.14,9291
2019-05-13 15:41:30,1.14,1.145,1.135,1.135,1.135,9292
2019-05-13 15:42:00,1.105,1.105,1.095,1.105,1.105,9292
2019-05-13 15:42:30,1.085,1.135,1.085,1.13,1.13,9297
2019-05-13 15:43:00,1.125,1.135,1.125,1.125,1.125,9397
2019-05-13 15:43:30,1.14,1.14,1.135,1.135,1.135,9401
2019-05-13 15:44:00,1.14,1.16,1.11,1.115,1.115,9405
2019-05-13 15:44:30,1.12,1.12,1.095,1.11,1.11,9410
2019-05-13 15:45:00,1.135,1.19,1.135,1.145,1.145,9435
2019-05-13 15:45:30,1.14,1.15,1.135,1.15,1.15,9446
2019-05-13 15:46:00,1.15,1.175,1.145,1.17,1.17,9519
2019-05-13 15:46:30,1.16,1.16,1.135,1.15,1.15,9519
2019-05-13 15:47:00,1.16,1.18,1.16,1.18,1.18,9520
2019-05-13 15:47:30,1.18,1.195,1.18,1.195,1.195,9524
2019-05-13 15:48:00,1.195,1.265,1.195,1.265,1.265,9525
2019-05-13 15:48:30,1.28,1.28,1.255,1.265,1.265,9568
2019-05-13 15:49:00,1.25,1.275,1.25,1.275,1.275,9599
2019-05-13 15:49:30,1.275,1.275,1.21,1.21,1.21,9602
2019-05-13 15:50:00,1.21,1.235,1.21,1.22,1.22,9616
2019-05-13 15:50:30,1.22,1.22,1.215,1.22,1.22,9628
2019-05-13 15:51:00,1.215,1.26,1.215,1.26,1.26,9628
2019-05-13 15:51:30,1.255,1.255,1.205,1.205,1.205,9783
2019-05-13 15:52:00,1.185,1.185,1.165,1.17,1.17,9786
2019-05-13 15:52:30,1.165,1.195,1.165,1.17,1.17,9805
2019-05-13 15:53:00,1.17,1.17,1.145,1.145,1.145,9809
2019-05-13 15:53:30,1.145,1.185,1.13,1.165,1.165,9814
2019-05-13 15:54:00,1.15,1.18,1.15,1.18,1.18,9861
2019-05-13 15:54:30,1.19,1.26,1.19,1.205,1.205,9869
2019-05-13 15:55:00,1.185,1.3,1.185,1.265,1.265,9877
2019-05-13 15:55:30,1.255,1.285,1.225,1.225,1.225,9884
2019-05-13 15:56:00,1.225,1.235,1.19,1.19,1.19,10388
2019-05-13 15:56:30,1.19,1.255,1.19,1.255,1.255,10414
2019-05-13 15:57:00,1.265,1.285,1.25,1.25,1.25,10421
2019-05-13 15:57:30,1.25,1.295,1.245,1.295,1.295,10422
2019-05-13 15:58:00,1.295,1.31,1.255,1.255,1.255,10477
